display,left_image,right_image,left_image_90,right_image_90,target_duration,target_duration_90,ANSWER,meta_left_number,meta_right_number,meta_ratio,meta_ratio_group,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,inst_text.started,inst_keyresp.started,text_2.started,inst_keyresp.keys,inst_keyresp.rt,blank_1000_text.started,etRecord.started,etRecord.stopped,blank_1000_text.stopped,fixation.started,roi_left.started,roi_right.started,roi_centre.started,roi_screen.started,roi_left_number.started,roi_right_number.started,target_left.started,target_right.started,target_left_90.started,target_left_90.stopped,target_right_90.started,target_right_90.stopped,trial_key_resp.started,fixation.stopped,trial_key_resp.keys,trial_key_resp.corr,trial_key_resp.rt,roi_left.numLooks,roi_left.timesOn,roi_left.timesOff,roi_right.numLooks,roi_right.timesOn,roi_right.timesOff,roi_centre.numLooks,roi_centre.timesOn,roi_centre.timesOff,roi_screen.numLooks,roi_screen.timesOn,roi_screen.timesOff,roi_left_number.numLooks,roi_left_number.timesOn,roi_left_number.timesOff,roi_right_number.numLooks,roi_right_number.timesOn,roi_right_number.timesOff,break_key_resp.keys,blank_500_text.started,blank_500_text.stopped,text_4.started,break_key_resp.started,break_key_resp.rt,inst_text_2.started,inst_keyresp_2.started,text_3.started,inst_keyresp_2.keys,inst_keyresp_2.rt,target_left.stopped,target_right.stopped,text.started,etRecord_end.started,etRecord_end.stopped,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
trial,007.png,001.png,007.png,001.png,3,0,left,7,1,0.14285714285714285,low,0,67,67,56,,,,,,,,,,,,,,399.4444143001456,399.4444143001456,399.4444143001456,399.4444143001456,399.4444143001456,399.4444143001456,399.4444143001456,400.41091160010546,400.41091160010546,400.41091160010546,400.41091160010546,400.41091160010546,400.41091160010546,400.41091160010546,400.47766870004125,left,1,1.48498549987562,1,[2.031556300120428],[2.5105628001037985],3,"[1.6638811000157148, 1.743351599900052, 1.8716555999126285]","[1.6954789999872446, 1.7751255000475794, 1.9040933998767287]",1,[1.4360201000235975],[1.999196199933067],8,"[0.15636330004781485, 0.8288245999719948, 0.9581669999752194, 1.4051109000574797, 1.6967200001236051, 1.777447500033304, 1.8415151999797672, 1.905187000054866]","[0.7974994000978768, 0.9261670999694616, 1.325223300140351, 1.6649947999976575, 1.7444734999444336, 1.8096155000384897, 1.8728104999754578, 2.033338699955493]",1,[2.0666755998972803],[2.5140557999257],2,"[1.5028079999610782, 1.5650989999994636]","[1.5334078997839242, 1.9704808997921646]",None,401.9947508000769,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,006.png,001.png,006.png,3,0,right,1,6,0.16666666666666666,low,0,68,68,37,,,,,,,,,,,,,,402.52787690004334,402.52787690004334,402.52787690004334,402.52787690004334,402.52787690004334,402.52787690004334,402.52787690004334,403.4780103000812,403.4780103000812,403.4780103000812,403.4780103000812,403.4780103000812,403.4780103000812,403.4780103000812,403.5451043001376,right,1,1.4173747000750154,1,[1.4104907000437379],[1.4794246000237763],4,"[1.7877462999895215, 1.9073242999147624, 2.0201753999572247, 2.357647299999371]","[1.8755594999529421, 1.9870897999498993, 2.322720799827948, 2.4217449999414384]",1,[1.6894139000214636],[2.422510900069028],7,"[0.2736373001243919, 0.7100236001424491, 1.3196994999889284, 1.6909251001197845, 1.8770862999372184, 1.9885233000386506, 2.3240445000119507]","[0.6767049999907613, 0.7684724000282586, 1.3794066000264138, 1.7890548999421299, 1.9088753999676555, 2.021453500026837, 2.359126799972728]",1,[1.4142663998063654],[1.6561389998532832],1,[1.7249152001459152],[2.42467480013147],None,404.9616568000056,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,007.png,001.png,007.png,3,0,right,1,7,0.14285714285714285,low,0,69,69,38,,,,,,,,,,,,,,405.52837810013443,405.52837810013443,405.52837810013443,405.52837810013443,405.52837810013443,405.52837810013443,405.52837810013443,406.4782627001405,406.4782627001405,406.4782627001405,406.4782627001405,406.4782627001405,406.4782627001405,406.4782627001405,406.544973900076,right,1,1.3533224000129849,1,[1.3496497001033276],[1.6242430999409407],1,[0.009498900035396218],[0.2192722000181675],2,"[0.009948499966412783, 1.897766500012949]","[0.21987210004590452, 2.3618431999348104]",8,"[0.18818119983188808, 0.4222132998984307, 0.5213045999407768, 0.6821200998965651, 0.7627250000368804, 0.9868532000109553, 1.0531337999273092, 1.8983008000068367]","[0.25007109995931387, 0.48919339990243316, 0.6503296999726444, 0.7144766999408603, 0.9538200998213142, 1.0203509000129998, 1.226174599956721, 2.3623963999561965]",1,[1.3512265000026673],[1.8662729000207037],2,"[0.010942300083115697, 1.9310948001220822]","[0.18942250008694828, 2.363507700152695]",None,407.91189140011556,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,009.png,007.png,009.png,3,0,right,7,9,0.7777777777777778,high,0,70,70,34,,,,,,,,,,,,,,408.445238500135,408.445238500135,408.445238500135,408.445238500135,408.445238500135,408.445238500135,408.445238500135,409.41186040011235,409.41186040011235,409.41186040011235,409.41186040011235,409.41186040011235,409.41186040011235,409.41186040011235,409.478668600088,right,1,1.2520174998790026,2,"[1.3558688000775874, 1.813837100053206]","[1.5584384000394493, 1.8620387001428753]",0,,,1,[1.8630823001731187],[2.289189000148326],2,"[0.021039200015366077, 1.8637606999836862]","[0.24410739983431995, 2.2897244000341743]",1,[1.3886482999660075],[1.8159296000376344],1,[1.9070954998023808],[2.2917124999221414],None,410.7286396001,411.29534090007655,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,008.png,001.png,008.png,3,0,right,1,8,0.125,low,0,71,71,57,,,,,,,,,,,,,,411.29534090007655,411.29534090007655,411.29534090007655,411.29534090007655,411.29534090007655,411.29534090007655,411.29534090007655,412.2287260000594,412.2287260000594,412.2287260000594,412.2287260000594,412.2287260000594,412.2287260000594,412.2287260000594,412.3287202999927,right,1,1.71476239990443,1,[1.3072075000964105],[1.9794069998897612],1,[2.1072911999654025],[2.683566200081259],1,[2.011440900154412],[2.6838750999886543],7,"[0.299319899873808, 0.6056532999500632, 0.7315761998761445, 0.9718979999888688, 1.099948699818924, 1.2111444999463856, 2.011721999850124]","[0.39537829998880625, 0.6999438998755068, 0.9084017998538911, 1.0361214999575168, 1.1803474999032915, 1.2767390999943018, 2.107957099797204]",1,[1.3402845999225974],[1.9495522000361234],1,[2.0445948000997305],[2.6847867001779377],None,413.99557900009677,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.91505099995993,456.61657469999045,456.61657469999045,space,12.808224600041285,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,005.png,004.png,005.png,004.png,0,3,left,5,4,0.8,high,,,,,0,0,0,45,,,,,,,,,,469.53408519993536,469.53408519993536,469.53408519993536,469.53408519993536,469.53408519993536,469.53408519993536,469.53408519993536,470.4844615999609,470.4844615999609,470.4844615999609,,470.4844615999609,,470.4844615999609,470.5509973000735,left,1,1.418492899974808,0,,,0,,,0,,,0,,,0,,,0,,,None,471.96788519993424,472.51779119996354,,,,,,,,,470.4844615999609,470.4844615999609,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,007.png,001.png,007.png,0,3,right,1,7,0.14285714285714285,low,,,,,0,1,1,38,,,,,,,,,,472.51779119996354,472.51779119996354,472.51779119996354,472.51779119996354,472.51779119996354,472.51779119996354,472.51779119996354,473.5014272001572,473.5014272001572,473.5014272001572,,473.5014272001572,,473.5014272001572,473.53491550008766,right,1,1.23352269991301,0,,,0,,,0,,,0,,,0,,,0,,,None,474.81800259999,,,,,,,,,,473.5014272001572,473.5014272001572,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,006.png,007.png,006.png,0,3,left,7,6,0.8571428571428571,high,,,,,0,2,2,32,,,,,,,,,,475.3848919000011,475.3848919000011,475.3848919000011,475.3848919000011,475.3848919000011,475.3848919000011,475.3848919000011,476.3020254999865,476.3020254999865,476.3020254999865,,476.3020254999865,,476.3020254999865,476.4515488999896,left,1,1.7213977999053895,0,,,0,,,0,,,0,,,0,,,0,,,None,478.1020417001564,,,,,,,,,,476.3020254999865,476.3020254999865,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,008.png,009.png,008.png,0,3,left,9,8,0.8888888888888888,high,,,,,0,3,3,35,,,,,,,,,,478.65224270010367,478.65224270010367,478.65224270010367,478.65224270010367,478.65224270010367,478.65224270010367,478.65224270010367,479.58518779999577,479.58518779999577,479.58518779999577,,479.58518779999577,,479.58518779999577,479.68537500011735,left,1,1.6375814999919385,0,,,0,,,0,,,0,,,0,,,0,,,None,481.3185328999534,,,,,,,,,,479.58518779999577,479.58518779999577,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,002.png,009.png,002.png,009.png,0,3,right,2,9,0.2222222222222222,low,,,,,0,4,4,60,,,,,,,,,,481.86902330000885,481.86902330000885,481.86902330000885,481.86902330000885,481.86902330000885,481.86902330000885,481.86902330000885,482.83562349993736,482.83562349993736,482.83562349993736,,482.83562349993736,,482.83562349993736,482.8855405000504,right,1,2.0041154997888952,0,,,0,,,0,,,0,,,0,,,0,,,None,484.9187223999761,,,,,,,,,,482.83562349993736,482.83562349993736,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,004.png,005.png,004.png,005.png,0,3,right,4,5,0.8,high,,,,,0,5,5,27,,,,,,,,,,485.4688397999853,485.4688397999853,485.4688397999853,485.4688397999853,485.4688397999853,485.4688397999853,485.4688397999853,486.43567820009775,486.43567820009775,486.43567820009775,,486.43567820009775,,486.43567820009775,486.50241590011865,right,1,1.539210299961269,0,,,0,,,0,,,0,,,0,,,0,,,None,488.05244370014407,,,,,,,,,,486.43567820009775,486.43567820009775,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,001.png,009.png,001.png,0,3,left,9,1,0.1111111111111111,low,,,,,0,6,6,58,,,,,,,,,,488.56910019996576,488.56910019996576,488.56910019996576,488.56910019996576,488.56910019996576,488.56910019996576,488.56910019996576,489.51924549997784,489.51924549997784,489.51924549997784,,489.51924549997784,,489.51924549997784,489.619285200024,left,1,1.280154500156641,0,,,0,,,0,,,0,,,0,,,0,,,None,490.90265960013494,,,,,,,,,,489.51924549997784,489.51924549997784,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,003.png,007.png,003.png,007.png,0,3,right,3,7,0.42857142857142855,medium,,,,,0,7,7,26,,,,,,,,,,491.40273490012623,491.40273490012623,491.40273490012623,491.40273490012623,491.40273490012623,491.40273490012623,491.40273490012623,492.41947730001993,492.41947730001993,492.41947730001993,,492.41947730001993,,492.41947730001993,492.41947730001993,right,1,1.331997700035572,0,,,0,,,0,,,0,,,0,,,0,,,None,493.8363228000235,,,,,,,,,,492.41947730001993,492.41947730001993,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,003.png,007.png,003.png,0,3,left,7,3,0.42857142857142855,medium,,,,,0,8,8,8,,,,,,,,,,494.3530350001529,494.3530350001529,494.3530350001529,494.3530350001529,494.3530350001529,494.3530350001529,494.3530350001529,495.3197397000622,495.3197397000622,495.3197397000622,,495.3197397000622,,495.3197397000622,495.38641749997623,left,1,1.5591365001164377,0,,,0,,,0,,,0,,,0,,,0,,,None,496.9364959001541,,,,,,,,,,495.3197397000622,495.3197397000622,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,005.png,009.png,005.png,0,3,left,9,5,0.5555555555555556,medium,,,,,0,9,9,31,,,,,,,,,,497.5032871000003,497.5032871000003,497.5032871000003,497.5032871000003,497.5032871000003,497.5032871000003,497.5032871000003,498.4534166001249,498.4534166001249,498.4534166001249,,498.4534166001249,,498.4534166001249,498.53707440011203,left,1,1.4182112000416964,0,,,0,,,0,,,0,,,0,,,0,,,None,500.0038926000707,,,,,,,,,,498.4534166001249,498.4534166001249,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,005.png,009.png,005.png,009.png,0,3,right,5,9,0.5555555555555556,medium,,,,,0,10,10,49,,,,,,,,,,500.48698860011064,500.48698860011064,500.48698860011064,500.48698860011064,500.48698860011064,500.48698860011064,500.48698860011064,501.487166200066,501.487166200066,501.487166200066,,501.487166200066,,501.487166200066,501.5203837000299,right,1,1.5120318999979645,0,,,0,,,0,,,0,,,0,,,0,,,None,503.0707221000921,,,,,,,,,,501.487166200066,501.487166200066,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,005.png,002.png,005.png,002.png,0,3,left,5,2,0.4,medium,,,,,0,11,11,5,,,,,,,,,,503.5874956001062,503.5874956001062,503.5874956001062,503.5874956001062,503.5874956001062,503.5874956001062,503.5874956001062,504.55410009995103,504.55410009995103,504.55410009995103,,504.55410009995103,,504.55410009995103,504.62081860005856,left,1,1.2935560999903828,0,,,0,,,0,,,0,,,0,,,0,,,None,505.9211581000127,,,,,,,,,,504.55410009995103,504.55410009995103,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,006.png,005.png,006.png,005.png,0,3,left,6,5,0.8333333333333334,high,,,,,0,12,12,48,,,,,,,,,,506.437658400042,506.437658400042,506.437658400042,506.437658400042,506.437658400042,506.437658400042,506.437658400042,507.3875395001378,507.3875395001378,507.3875395001378,,507.3875395001378,,507.3875395001378,507.4710826999508,left,1,1.5235045000445098,0,,,0,,,0,,,0,,,0,,,0,,,None,509.0044664000161,,,,,,,,,,507.3875395001378,507.3875395001378,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,006.png,001.png,006.png,0,3,right,1,6,0.16666666666666666,low,,,,,0,13,13,37,,,,,,,,,,509.5215185000561,509.5215185000561,509.5215185000561,509.5215185000561,509.5215185000561,509.5215185000561,509.5215185000561,510.5213069000747,510.5213069000747,510.5213069000747,,510.5213069000747,,510.5213069000747,510.5548366000876,right,1,1.199498499976471,0,,,0,,,0,,,0,,,0,,,0,,,None,511.7714325999841,,,,,,,,,,510.5213069000747,510.5213069000747,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,004.png,009.png,004.png,009.png,0,3,right,4,9,0.4444444444444444,medium,,,,,0,14,14,29,,,,,,,,,,512.3048267001286,512.3048267001286,512.3048267001286,512.3048267001286,512.3048267001286,512.3048267001286,512.3048267001286,513.271681400016,513.271681400016,513.271681400016,,513.271681400016,,513.271681400016,513.3383880001493,right,1,1.4475360999349505,0,,,0,,,0,,,0,,,0,,,0,,,None,514.821570500033,,,,,,,,,,513.271681400016,513.271681400016,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,004.png,007.png,004.png,007.png,0,3,right,4,7,0.5714285714285714,medium,,,,,0,15,15,10,,,,,,,,,,515.3382669000421,515.3382669000421,515.3382669000421,515.3382669000421,515.3382669000421,515.3382669000421,515.3382669000421,516.3383776000701,516.3383776000701,516.3383776000701,,516.3383776000701,,516.3383776000701,516.3717654000502,right,1,1.6213858998380601,0,,,0,,,0,,,0,,,0,,,0,,,None,518.0385328000411,,,,,,,,,,516.3383776000701,516.3383776000701,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,005.png,002.png,005.png,002.png,0,3,left,5,2,0.4,medium,,,,,0,16,16,41,,,,,,,,,,518.5385622000322,518.5385622000322,518.5385622000322,518.5385622000322,518.5385622000322,518.5385622000322,518.5385622000322,519.5387123001274,519.5387123001274,519.5387123001274,,519.5387123001274,,519.5387123001274,519.5886774000246,left,1,1.66845430014655,0,,,0,,,0,,,0,,,0,,,0,,,None,521.2722581000999,,,,,,,,,,519.5387123001274,519.5387123001274,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,003.png,006.png,003.png,006.png,0,3,right,3,6,0.5,medium,,,,,0,17,17,43,,,,,,,,,,521.822206000099,521.822206000099,521.822206000099,521.822206000099,521.822206000099,521.822206000099,521.822206000099,522.7890648001339,522.7890648001339,522.7890648001339,,522.7890648001339,,522.7890648001339,522.8723500999622,right,1,1.4419742999598384,0,,,0,,,0,,,0,,,0,,,0,,,None,524.3390945000574,,,,,,,,,,522.7890648001339,522.7890648001339,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,002.png,005.png,002.png,005.png,0,3,right,2,5,0.4,medium,,,,,0,18,18,59,,,,,,,,,,524.8558149000164,524.8558149000164,524.8558149000164,524.8558149000164,524.8558149000164,524.8558149000164,524.8558149000164,525.839295099955,525.839295099955,525.839295099955,,525.839295099955,,525.839295099955,525.8725688999984,right,1,2.24043140001595,0,,,0,,,0,,,0,,,0,,,0,,,None,528.1394877999555,,,,,,,,,,525.839295099955,525.839295099955,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,008.png,001.png,008.png,0,3,right,1,8,0.125,low,,,,,0,19,19,21,,,,,,,,,,528.6396035000216,528.6396035000216,528.6396035000216,528.6396035000216,528.6396035000216,528.6396035000216,528.6396035000216,529.6399916999508,529.6399916999508,529.6399916999508,,529.6399916999508,,529.6399916999508,529.6732510000002,right,1,1.512020800029859,0,,,0,,,0,,,0,,,0,,,0,,,None,531.2733603001107,,,,,,,,,,529.6399916999508,529.6399916999508,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,004.png,007.png,004.png,007.png,0,3,right,4,7,0.5714285714285714,medium,,,,,0,20,20,46,,,,,,,,,,531.7897523001302,531.7897523001302,531.7897523001302,531.7897523001302,531.7897523001302,531.7897523001302,531.7897523001302,532.7734193999786,532.7734193999786,532.7734193999786,,532.7734193999786,,532.7734193999786,532.8068723001052,right,1,0.9630722000729293,0,,,0,,,0,,,0,,,0,,,0,,,None,533.8067060001194,,,,,,,,,,532.7734193999786,532.7734193999786,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,003.png,006.png,003.png,006.png,0,3,right,3,6,0.5,medium,,,,,0,21,21,7,,,,,,,,,,534.3736879001372,534.3736879001372,534.3736879001372,534.3736879001372,534.3736879001372,534.3736879001372,534.3736879001372,535.3235244001262,535.3235244001262,535.3235244001262,,535.3235244001262,,535.3235244001262,535.4068865000736,right,1,1.339398399926722,0,,,0,,,0,,,0,,,0,,,0,,,None,536.7236055999529,,,,,,,,,,535.3235244001262,535.3235244001262,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,009.png,001.png,009.png,0,3,right,1,9,0.1111111111111111,low,,,,,0,22,22,40,,,,,,,,,,537.2403730000369,537.2403730000369,537.2403730000369,537.2403730000369,537.2403730000369,537.2403730000369,537.2403730000369,538.2237557000481,538.2237557000481,538.2237557000481,,538.2237557000481,,538.2237557000481,538.2571394001134,right,1,1.2715818998403847,0,,,0,,,0,,,0,,,0,,,0,,,None,539.6071977999527,540.1572335001547,,,,,,,,,538.2237557000481,538.2237557000481,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,004.png,009.png,004.png,009.png,0,3,right,4,9,0.4444444444444444,medium,,,,,0,23,23,65,,,,,,,,,,540.1572335001547,540.1572335001547,540.1572335001547,540.1572335001547,540.1572335001547,540.1572335001547,540.1572335001547,541.107464700006,541.107464700006,541.107464700006,,541.107464700006,,541.107464700006,541.1740331000183,right,1,1.5315339001826942,0,,,0,,,0,,,0,,,0,,,0,,,None,542.7075003001373,,,,,,,,,,541.107464700006,541.107464700006,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,006.png,007.png,006.png,0,3,left,7,6,0.8571428571428571,high,,,,,0,24,24,68,,,,,,,,,,543.2242636999581,543.2242636999581,543.2242636999581,543.2242636999581,543.2242636999581,543.2242636999581,543.2242636999581,544.2076402001549,544.2076402001549,544.2076402001549,,544.2076402001549,,544.2076402001549,544.2411160999909,left,1,2.815972700016573,0,,,0,,,0,,,0,,,0,,,0,,,None,547.0912463001441,,,,,,,,,,544.2076402001549,544.2076402001549,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,006.png,003.png,006.png,003.png,0,3,left,6,3,0.5,medium,,,,,0,25,25,25,,,,,,,,,,547.6580135000404,547.6580135000404,547.6580135000404,547.6580135000404,547.6580135000404,547.6580135000404,547.6580135000404,548.5913837000262,548.5913837000262,548.5913837000262,,548.5913837000262,,548.5913837000262,548.675023100106,left,1,1.1606638999655843,0,,,0,,,0,,,0,,,0,,,0,,,None,549.8249196000397,,,,,,,,,,548.5913837000262,548.5913837000262,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,004.png,005.png,004.png,005.png,0,3,right,4,5,0.8,high,,,,,0,26,26,63,,,,,,,,,,550.3582178000361,550.3582178000361,550.3582178000361,550.3582178000361,550.3582178000361,550.3582178000361,550.3582178000361,551.3083240000997,551.3083240000997,551.3083240000997,,551.3083240000997,,551.3083240000997,551.374933199957,right,1,1.259299200028181,0,,,0,,,0,,,0,,,0,,,0,,,None,552.6584485999774,,,,,,,,,,551.3083240000997,551.3083240000997,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,002.png,009.png,002.png,0,3,left,9,2,0.2222222222222222,low,,,,,0,27,27,42,,,,,,,,,,553.191907600034,553.191907600034,553.191907600034,553.191907600034,553.191907600034,553.191907600034,553.191907600034,554.1254577001091,554.1254577001091,554.1254577001091,,554.1254577001091,,554.1254577001091,554.2252452999819,left,1,1.593715599970892,0,,,0,,,0,,,0,,,0,,,0,,,None,555.7920421001036,,,,,,,,,,554.1254577001091,554.1254577001091,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,004.png,007.png,004.png,0,3,left,7,4,0.5714285714285714,medium,,,,,0,28,28,64,,,,,,,,,,556.3254059001338,556.3254059001338,556.3254059001338,556.3254059001338,556.3254059001338,556.3254059001338,556.3254059001338,557.2921532001346,557.2921532001346,557.2921532001346,,557.2921532001346,,557.2921532001346,557.3755208000075,left,1,1.1467156000435352,0,,,0,,,0,,,0,,,0,,,0,,,None,558.5089638000354,,,,,,,,,,557.2921532001346,557.2921532001346,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,005.png,009.png,005.png,0,3,left,9,5,0.5555555555555556,medium,,,,,0,29,29,67,,,,,,,,,,559.0256682999898,559.0256682999898,559.0256682999898,559.0256682999898,559.0256682999898,559.0256682999898,559.0256682999898,559.9924673000351,559.9924673000351,559.9924673000351,,559.9924673000351,,559.9924673000351,560.042486899998,left,1,1.3756349000614136,0,,,0,,,0,,,0,,,0,,,0,,,None,561.4259355999529,,,,,,,,,,559.9924673000351,559.9924673000351,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,008.png,007.png,008.png,007.png,0,3,left,8,7,0.875,high,,,,,0,30,30,15,,,,,,,,,,561.9926504001487,561.9926504001487,561.9926504001487,561.9926504001487,561.9926504001487,561.9926504001487,561.9926504001487,562.9261243999936,562.9261243999936,562.9261243999936,,562.9261243999936,,562.9261243999936,563.0260687000118,left,1,1.3292775000445545,0,,,0,,,0,,,0,,,0,,,0,,,None,564.342875600094,,,,,,,,,,562.9261243999936,562.9261243999936,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,001.png,007.png,001.png,0,3,left,7,1,0.14285714285714285,low,,,,,0,31,31,20,,,,,,,,,,564.8595366000663,564.8595366000663,564.8595366000663,564.8595366000663,564.8595366000663,564.8595366000663,564.8595366000663,565.8430922999978,565.8430922999978,565.8430922999978,,565.8430922999978,,565.8430922999978,565.8763029000256,left,1,1.6766556000802666,0,,,0,,,0,,,0,,,0,,,0,,,None,567.6264927000739,,,,,,,,,,565.8430922999978,565.8430922999978,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,006.png,005.png,006.png,005.png,0,3,left,6,5,0.8333333333333334,high,,,,,0,32,32,12,,,,,,,,,,568.1266795000993,568.1266795000993,568.1266795000993,568.1266795000993,568.1266795000993,568.1266795000993,568.1266795000993,569.0933102001436,569.0933102001436,569.0933102001436,,569.0933102001436,,569.0933102001436,569.1933017000556,left,1,1.4343830000143498,0,,,0,,,0,,,0,,,0,,,0,,,None,570.6267622001469,,,,,,,,,,569.0933102001436,569.0933102001436,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,001.png,009.png,001.png,0,3,left,9,1,0.1111111111111111,low,,,,,0,33,33,22,,,,,,,,,,571.1434637000784,571.1434637000784,571.1434637000784,571.1434637000784,571.1434637000784,571.1434637000784,571.1434637000784,572.1269026000518,572.1269026000518,572.1269026000518,,572.1269026000518,,572.1269026000518,572.1602276000194,left,1,1.5284768000710756,0,,,0,,,0,,,0,,,0,,,0,,,None,573.7436842999887,,,,,,,,,,572.1269026000518,572.1269026000518,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,008.png,009.png,008.png,009.png,0,3,right,8,9,0.8888888888888888,high,,,,,0,34,34,17,,,,,,,,,,574.2437679001596,574.2437679001596,574.2437679001596,574.2437679001596,574.2437679001596,574.2437679001596,574.2437679001596,575.243858900154,575.243858900154,575.243858900154,578.260913599981,575.243858900154,578.260913599981,575.243858900154,575.277526400052,right,1,3.3392861001193523,0,,,0,,,0,,,0,,,0,,,0,,,None,578.6608293000609,,,,,,,,,,575.243858900154,575.243858900154,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,006.png,001.png,006.png,0,3,right,1,6,0.16666666666666666,low,,,,,0,35,35,1,,,,,,,,,,579.1941834001336,579.1941834001336,579.1941834001336,579.1941834001336,579.1941834001336,579.1941834001336,579.1941834001336,580.1609978000633,580.1609978000633,580.1609978000633,,580.1609978000633,,580.1609978000633,580.2443731999956,right,1,1.086038899840787,0,,,0,,,0,,,0,,,0,,,0,,,None,581.3444642000832,,,,,,,,,,580.1609978000633,580.1609978000633,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
